Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile,job_text
2565537846723446,4 to 9 Years,B.Com,$56K-$92K,City of Port Louis,Mauritius,-20.3484,57.5522,Part-Time,78834,2022-06-07,Both,Kimberly Hall,(787)532-2069x355,Event Coordinator,Wedding Coordinator,Snagajob,"Plan and execute weddings, coordinate vendors, manage budgets, and oversee all aspects of the event to create a memorable day.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Wedding planning Vendor coordination Ceremony and reception logistics Wedding etiquette Budget management Timeline planning Attention to detail Client communication Creativity Problem-solving Emotional intelligence Event design,"Assist couples in planning and executing their weddings, from venue selection to coordination on the big day. Manage timelines and resolve any issues that arise during weddings. Provide emotional support to couples.",HP,"{""Sector"":""Technology"",""Industry"":""Computers, Office Equipment"",""City"":""Palo Alto"",""State"":""California"",""Zip"":""94304"",""Website"":""www.hp.com"",""Ticker"":""HPQ"",""CEO"":""Enrique J. Lores""}",event coordinator wedding coordinator plan execute wedding coordinate vendor manage budget oversee aspect event create memorable day wedding planning vendor coordination ceremony reception logistics wedding etiquette budget management timeline planning attention detail client communication creativity problem solving emotional intelligence event design assist couple planning executing wedding venue selection coordination big day manage timeline resolve issue arise wedding provide emotional support couple b com
2249447773834329,3 to 8 Years,BBA,$55K-$129K,Brazzaville,Republic Of Congo,-0.228,15.8277,Part-Time,70427,2022-03-15,Both,Chad Gay,001-353-244-3964x709,Executive Assistant,Personal Assistant,Idealist,"A Personal Assistant provides administrative support to individuals or executives. Their duties include managing schedules, arranging meetings, handling correspondence, and performing various tasks to enhance efficiency.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Organizational and time management skills Calendar and appointment management Communication and correspondence Travel coordination Discretion and confidentiality,"Provide high-level administrative support to executives, including calendar management and travel arrangements. Prepare reports, presentations, and correspondence. Act as a gatekeeper and handle confidential information.",Interpublic Group,"{""Sector"":""Advertising & Marketing"",""Industry"":""Advertising, Marketing"",""City"":""New York"",""State"":""New York"",""Zip"":""10022"",""Website"":""www.interpublic.com"",""Ticker"":""IPG"",""CEO"":""Phillippe Krakowsky""}",executive assistant personal assistant personal assistant provides administrative support individual executive duty include managing schedule arranging meeting handling correspondence performing various task enhance efficiency organizational time management skill calendar appointment management communication correspondence travel coordination discretion confidentiality provide high level administrative support executive including calendar management travel arrangement prepare report presentation correspondence act gatekeeper handle confidential information bba
1657967952756514,5 to 9 Years,B.Com,$63K-$126K,Ottawa,Canada,56.1304,-106.3468,Full-Time,123686,2022-12-22,Female,Stephen Bailey,+1-962-474-9342x871,Architect,Architectural Designer,The Muse,"Architectural Designers create architectural plans and designs for buildings and structures, considering aesthetics, functionality, and safety standards.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Architectural design software (e.g., AutoCAD, Revit) Building codes and regulations 3D modeling Visualization Sustainable design",Design architectural plans and layouts for buildings and structures. Create detailed drawings and blueprints. Ensure designs comply with building codes and regulations.,Sempra,"{""Sector"":""Utilities"",""Industry"":""Utilities: Gas and Electric"",""City"":""San Diego"",""State"":""California"",""Zip"":""92101"",""Website"":""www.sempra.com"",""Ticker"":""SRE"",""CEO"":""""}",architect architectural designer architectural designer create architectural plan design building structure considering aesthetic functionality safety standard architectural design software e g autocad revit building code regulation 3d modeling visualization sustainable design design architectural plan layout building structure create detailed drawing blueprint ensure design comply building code regulation b com
3046391061934915,2 to 8 Years,BBA,$61K-$122K,Luanda,Angola,-11.2027,17.8739,Intern,53691,2023-05-06,Female,Wesley Thomas,5009186902,Substance Abuse Counselor,Family Counselor,Stack Overflow Jobs,"A Family Counselor works with families to address interpersonal issues, improve communication, and resolve conflicts, fostering healthier family dynamics.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Family counseling Marriage and family therapy Conflict resolution skills,Work with the families of individuals facing substance abuse challenges. Provide education and therapy to improve family dynamics and support networks. Collaborate with treatment teams.,KION Group AG,"{""Sector"":""Manufacturing"",""Industry"":""Industrial Manufacturing"",""City"":""Frankfurt"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.kiongroup.com"",""Ticker"":""KGX"",""CEO"":""Gordon Riske""}",substance abuse counselor family counselor family counselor work family address interpersonal issue improve communication resolve conflict fostering healthier family dynamic family counseling marriage family therapy conflict resolution skill work family individual facing substance abuse challenge provide education therapy improve family dynamic support network collaborate treatment team bba
209904414530071,4 to 11 Years,B.Com,$58K-$121K,Ngerulmud,Palau,7.5149,134.5825,Temporary,35865,2023-08-01,Male,Karen Duarte,(315)380-3027x0498,Physician Assistant,Surgical Physician Assistant,Stack Overflow Jobs,"Assist surgeons in the operating room, perform pre- and post-operative care, and collaborate on surgical procedures.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Surgical procedures and techniques Operating room protocols Anesthesia management,"Assist surgeons in the operating room, including pre-operative and post-operative care. Suture wounds and provide surgical support. Collaborate with surgical teams on patient care.",Hero MotoCorp,"{""Sector"":""Automotive"",""Industry"":""Automotive"",""City"":""Gurugram"",""State"":""Haryana"",""Zip"":""122018"",""Website"":""https://www.heromotocorp.com/"",""Ticker"":""HEROMOTOCO"",""CEO"":""Pawan Munjal""}",physician assistant surgical physician assistant assist surgeon operating room perform pre post operative care collaborate surgical procedure surgical procedure technique operating room protocol anesthesia management assist surgeon operating room including pre operative post operative care suture wound provide surgical support collaborate surgical team patient care b com
862450577496207,4 to 14 Years,BBA,$62K-$118K,Tallinn,Estonia,58.5953,25.0136,Part-Time,101044,2021-09-21,Male,Natasha Johnson,+1-591-218-8869x175,Office Manager,Facilities Manager,Jobs2Careers,"Facilities Managers manage facilities and building operations. They oversee maintenance, security, and facility improvements to provide a safe and efficient working environment.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Facilities management Property maintenance Space planning Budget management Health and safety compliance Vendor management,"Manage office facilities, including maintenance and space planning. Ensure workplace safety and compliance. Oversee office renovations and improvements.",NIO Inc.,"{""Sector"":""Automotive"",""Industry"":""Automotive"",""City"":""Shanghai"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""https://www.nio.com/"",""Ticker"":""NIO"",""CEO"":""William Li Bin""}",office manager facility manager facility manager manage facility building operation oversee maintenance security facility improvement provide safe efficient working environment facility management property maintenance space planning budget management health safety compliance vendor management manage office facility including maintenance space planning ensure workplace safety compliance oversee office renovation improvement bba
310972508053078,4 to 11 Years,MCA,$56K-$82K,Luanda,Angola,-11.2027,17.8739,Part-Time,82800,2023-03-01,Male,Ronald Garcia,418.202.7125,Urban Planner,City Planner,USAJOBS,"City Planners develop and implement urban planning strategies. They work to improve communities, manage resources, and address issues related to land use and infrastructure.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Urban planning Zoning regulations Environmental planning GIS proficiency Community engagement,"Plan and develop land use strategies for urban areas. Collaborate with government agencies and stakeholders. Address zoning, infrastructure, and transportation needs.",Tata Communications,"{""Sector"":""Telecommunications"",""Industry"":""Telecommunications"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400 072"",""Website"":""www.tatacommunications.com"",""Ticker"":""TATACOMM"",""CEO"":""Amur Swaminathan Lakshminarayanan""}",urban planner city planner city planner develop implement urban planning strategy work improve community manage resource address issue related land use infrastructure urban planning zoning regulation environmental planning gi proficiency community engagement plan develop land use strategy urban area collaborate government agency stakeholder address zoning infrastructure transportation need mca
2075156103493269,5 to 10 Years,BCA,$59K-$90K,Amman,Jordan,30.5852,36.2384,Contract,49369,2022-02-06,Male,Amanda Eaton,+1-457-512-2357x20860,Sales Consultant,Sales Advisor,Snagajob,"Sales Advisors provide expert advice to customers about products or services. They help customers make informed purchase decisions, answer questions, and offer solutions tailored to individual needs.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Sales strategies Customer relationship management Sales techniques Product knowledge Client acquisition Negotiation skills,Provide expert advice and guidance to customers on products or services. Understand customer needs and recommend appropriate solutions. Achieve sales targets and quotas.,HF Sinclair,"{""Sector"":""Energy"",""Industry"":""Petroleum Refining"",""City"":""Dallas"",""State"":""Texas"",""Zip"":""75201"",""Website"":""www.hfsinclair.com"",""Ticker"":""DINO"",""CEO"":""Tim Go""}",sale consultant sale advisor sale advisor provide expert advice customer product service help customer make informed purchase decision answer question offer solution tailored individual need sale strategy customer relationship management sale technique product knowledge client acquisition negotiation skill provide expert advice guidance customer product service understand customer need recommend appropriate solution achieve sale target quota bca
29100186111812,5 to 14 Years,BBA,$57K-$95K,Abuja,Nigeria,9.082,8.6753,Part-Time,89502,2022-02-17,Both,Jennifer Serrano,001-442-680-9459x87586,Family Nurse Practitioner,Primary Care Provider,Glassdoor,"Primary Care Providers offer general medical care to patients. They diagnose and treat common health issues, perform check-ups, and refer patients to specialists as needed.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Medical diagnosis Patient care Medical record-keeping Communication skills Empathy and compassion,"Provide primary healthcare to patients, including diagnosis, treatment, and preventive care. Conduct physical exams and health assessments. Order and interpret diagnostic tests.",Williams,"{""Sector"":""Energy"",""Industry"":""Pipelines"",""City"":""Tulsa"",""State"":""Oklahoma"",""Zip"":""74172"",""Website"":""www.williams.com"",""Ticker"":""WMB"",""CEO"":""Alan S. Armstrong""}",family nurse practitioner primary care provider primary care provider offer general medical care patient diagnose treat common health issue perform check ups refer patient specialist needed medical diagnosis patient care medical record keeping communication skill empathy compassion provide primary healthcare patient including diagnosis treatment preventive care conduct physical exam health assessment order interpret diagnostic test bba
2391476272532743,1 to 8 Years,BBA,$63K-$80K,London,UK,55.3781,-3.436,Full-Time,46186,2022-08-12,Female,Brenda Tate,627.986.4246,Pharmaceutical Sales Representative,Medical Sales Specialist,Jobs2Careers,"Medical Sales Specialists focus on selling medical devices, pharmaceuticals, or healthcare products to healthcare professionals and institutions.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Medical product knowledge Understanding of healthcare regulations Relationship building with healthcare professionals Sales forecasting and planning Medical sales techniques,Focus on medical equipment or devices sales to healthcare facilities and providers. Conduct product demonstrations and training. Understand and comply with industry regulations.,DuPont,"{""Sector"":""Manufacturing"",""Industry"":""Chemicals"",""City"":""Wilmington"",""State"":""Delaware"",""Zip"":""19805"",""Website"":""www.dupont.com"",""Ticker"":""DD"",""CEO"":""Edward D. Breen""}",pharmaceutical sale representative medical sale specialist medical sale specialist focus selling medical device pharmaceutical healthcare product healthcare professional institution medical product knowledge understanding healthcare regulation relationship building healthcare professional sale forecasting planning medical sale technique focus medical equipment device sale healthcare facility provider conduct product demonstration training understand comply industry regulation bba
2686309729697303,3 to 8 Years,B.Tech,$58K-$98K,Guatemala City,Guatemala,15.7835,-90.2308,Contract,24046,2023-04-05,Female,Caitlin Jones,001-820-985-7125,SEM Specialist,Paid Advertising Specialist,Snagajob,Paid Advertising Specialists manage paid advertising campaigns. They use platforms like Google Ads and social media advertising to reach target audiences and achieve marketing goals.,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Google Ads management PPC campaign optimization Keyword research Ad copywriting A/B testing Conversion tracking,"Manage paid advertising campaigns on various platforms, including social media and display networks. Create ad creatives and targeting strategies. Monitor ad spend and ROI.",Hilton Worldwide Holdings,"{""Sector"":""Hospitality"",""Industry"":""Hotels, Casinos, Resorts"",""City"":""McLean"",""State"":""Virginia"",""Zip"":""22102"",""Website"":""www.hilton.com"",""Ticker"":""HLT"",""CEO"":""Christopher J. Nassetta""}",sem specialist paid advertising specialist paid advertising specialist manage paid advertising campaign use platform like google ad social medium advertising reach target audience achieve marketing goal google ad management ppc campaign optimization keyword research ad copywriting b testing conversion tracking manage paid advertising campaign various platform including social medium display network create ad creatives targeting strategy monitor ad spend roi b tech
363146449192480,2 to 13 Years,B.Com,$56K-$100K,Vilnius,Lithuania,55.1694,23.8813,Intern,112726,2023-04-21,Female,Sarah Vasquez,001-433-360-6412x9285,Art Director,Creative Director,Snagajob,"Creative Directors lead creative teams in developing visual and conceptual designs for various media, ensuring brand consistency and artistic quality.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Creative leadership Art direction Concept development Visual design Advertising and marketing expertise,"Lead and oversee creative teams, including graphic designers and copywriters. Develop and maintain the artistic and creative direction of projects. Ensure brand consistency and visual identity in all creative materials.",Western Union Company,"{""Sector"":""Financial Services/Remittances"",""Industry"":""Financial Services"",""City"":""Denver"",""State"":""CO"",""Zip"":""80202"",""Website"":""https://www.westernunion.com/"",""Ticker"":""WU"",""CEO"":""Hikmet Ersek""}",art director creative director creative director lead creative team developing visual conceptual design various medium ensuring brand consistency artistic quality creative leadership art direction concept development visual design advertising marketing expertise lead oversee creative team including graphic designer copywriter develop maintain artistic creative direction project ensure brand consistency visual identity creative material b com
2022868100224837,0 to 11 Years,MCA,$58K-$92K,Majuro,Marshall Islands,7.1315,171.1845,Full-Time,87412,2022-08-13,Both,Steven Larsen,976-358-5210,IT Administrator,System Administrator,ZipRecruiter,"System Administrators manage and maintain computer systems and networks. They handle software installations, security measures, and troubleshooting to ensure system reliability.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",System administration Network administration Troubleshooting Security management Server maintenance Backup and recovery,Manage and maintain computer systems and servers. Install and configure software and hardware. Monitor system performance and security.,"Dunkin'Brands Group, Inc.",,administrator system administrator system administrator manage maintain computer system network handle software installation security measure troubleshooting ensure system reliability system administration network administration troubleshooting security management server maintenance backup recovery manage maintain computer system server install configure software hardware monitor system performance security mca
2733991582470896,3 to 14 Years,BA,$60K-$92K,Managua,Nicaragua,12.8654,-85.2072,Part-Time,37448,2022-09-19,Female,Monica Nelson,2325911680,Legal Counsel,Corporate Attorney,Idealist,"Corporate Attorneys provide legal counsel and representation to organizations. They handle legal matters, contracts, mergers, acquisitions, and ensure compliance with laws and regulations relevant to the business.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Corporate law and regulations Contract drafting and negotiation Legal research and analysis Risk management Excellent communication and negotiation skills,"Provide legal advice and guidance on corporate matters, contracts, and regulatory compliance. Draft and review legal documents and agreements. Represent the company in legal proceedings.",Land O'Lakes,"{""Sector"":""Agriculture"",""Industry"":""Food Consumer Products"",""City"":""Arden Hills"",""State"":""Minnesota"",""Zip"":""55126"",""Website"":""www.landolakesinc.com"",""Ticker"":"""",""CEO"":""Beth E. Ford""}",legal counsel corporate attorney corporate attorney provide legal counsel representation organization handle legal matter contract merger acquisition ensure compliance law regulation relevant business corporate law regulation contract drafting negotiation legal research analysis risk management excellent communication negotiation skill provide legal advice guidance corporate matter contract regulatory compliance draft review legal document agreement represent company legal proceeding ba
2198668277173112,4 to 11 Years,MBA,$57K-$119K,Port Moresby,Papua New Guinea,-6.314993,143.95555,Temporary,121628,2022-12-27,Both,Emily Page,(749)962-9554,Quality Assurance Analyst,Test Automation Engineer,FlexJobs,"Test Automation Engineers automate testing processes using scripts and tools. They design and maintain automated test suites to streamline testing efforts, improve efficiency, and enhance software quality.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Test automation frameworks and tools Scripting and programming languages (e.g., Python, Java) Continuous integration and continuous testing (CI/CT) Test script development and maintenance Test environment setup and management","Design, develop, and maintain automated test scripts and frameworks. Conduct regression testing and performance testing. Implement continuous integration and automated testing processes.",Walt Disney,"{""Sector"":""Entertainment"",""Industry"":""Entertainment"",""City"":""Burbank"",""State"":""California"",""Zip"":""91521"",""Website"":""www.thewaltdisneycompany.com"",""Ticker"":""DIS"",""CEO"":""Robert A. Chapek""}",quality assurance analyst test automation engineer test automation engineer automate testing process using script tool design maintain automated test suite streamline testing effort improve efficiency enhance software quality test automation framework tool scripting programming language e g python java continuous integration continuous testing ci ct test script development maintenance test environment setup management design develop maintain automated test script framework conduct regression testing performance testing implement continuous integration automated testing process mba
3028520196776430,5 to 9 Years,MCA,$58K-$80K,Bangui,Central African Republic,6.6111,20.9394,Temporary,26354,2023-05-17,Both,Kimberly Palmer,(934)801-5055,Occupational Therapist,Mental Health Occupational Therapist,Snagajob,A Mental Health Occupational Therapist assists individuals with mental health conditions in improving their daily functioning and coping skills through therapy and interventions.,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Mental health assessment and evaluation Psychotherapy techniques Cognitive-behavioral therapy (CBT) Trauma-informed care Crisis intervention Substance abuse treatment Group therapy Cultural competence Ethical standards and boundaries Active listening skills,"Work with individuals facing mental health issues, helping them develop coping skills and daily routines. Conduct therapeutic activities and interventions. Collaborate with mental health professionals.",Citigroup,"{""Sector"":""Financial Services"",""Industry"":""Commercial Banks"",""City"":""New York"",""State"":""New York"",""Zip"":""10013"",""Website"":""www.citigroup.com"",""Ticker"":""C"",""CEO"":""Jane Fraser""}",occupational therapist mental health occupational therapist mental health occupational therapist assist individual mental health condition improving daily functioning coping skill therapy intervention mental health assessment evaluation psychotherapy technique cognitive behavioral therapy cbt trauma informed care crisis intervention substance abuse treatment group therapy cultural competence ethical standard boundary active listening skill work individual facing mental health issue helping develop coping skill daily routine conduct therapeutic activity intervention collaborate mental health professional mca
2502240926929613,4 to 15 Years,MBA,$56K-$114K,Tegucigalpa,Honduras,15.199,-86.2419,Intern,116356,2022-08-24,Male,Jennifer Flores,001-743-803-8450,Family Nurse Practitioner,Primary Care Provider,The Muse,"Primary Care Providers offer general medical care to patients. They diagnose and treat common health issues, perform check-ups, and refer patients to specialists as needed.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Medical diagnosis Patient care Medical record-keeping Communication skills Empathy and compassion,"Provide primary healthcare to patients, including diagnosis, treatment, and preventive care. Conduct physical exams and health assessments. Order and interpret diagnostic tests.",Albertsons,"{""Sector"":""Retail"",""Industry"":""Food and Drug Stores"",""City"":""Boise"",""State"":""Idaho"",""Zip"":""83706"",""Website"":""www.albertsonscompanies.com"",""Ticker"":""ACI"",""CEO"":""Vivek Sankaran""}",family nurse practitioner primary care provider primary care provider offer general medical care patient diagnose treat common health issue perform check ups refer patient specialist needed medical diagnosis patient care medical record keeping communication skill empathy compassion provide primary healthcare patient including diagnosis treatment preventive care conduct physical exam health assessment order interpret diagnostic test mba
2953730209901986,1 to 11 Years,PhD,$57K-$124K,Oslo,Norway,60.472,8.4689,Full-Time,88954,2022-06-04,Male,Tyler Weaver,+1-474-222-4537x696,Procurement Coordinator,Purchasing Coordinator,Monster,"Purchasing Coordinators manage procurement processes. They source and purchase goods and services, negotiate with suppliers, and ensure cost-effective and timely acquisitions.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Procurement Supplier management Negotiation Supply chain management Inventory control Vendor relations,"Coordinate purchasing activities, including vendor sourcing and negotiation. Create purchase orders and track deliveries. Ensure cost-effective procurement.",Chipotle Mexican Grill,"{""Sector"":""Restaurants"",""Industry"":""Food Services"",""City"":""Newport Beach"",""State"":""California"",""Zip"":""92660"",""Website"":""www.chipotle.com"",""Ticker"":""CMG"",""CEO"":""Brian R. Niccol""}",procurement coordinator purchasing coordinator purchasing coordinator manage procurement process source purchase good service negotiate supplier ensure cost effective timely acquisition procurement supplier management negotiation supply chain management inventory control vendor relation coordinate purchasing activity including vendor sourcing negotiation create purchase order track delivery ensure cost effective procurement phd
2550707310899716,3 to 14 Years,B.Com,$55K-$93K,Majuro,Marshall Islands,7.1315,171.1845,Part-Time,98134,2022-12-28,Male,Rachel Jones,(231)411-0748,Account Executive,Advertising Account Executive,Dice,"An Advertising Account Executive works in advertising agencies, managing client accounts and overseeing the creation and execution of advertising campaigns.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Advertising and marketing knowledge Client relationship management Advertising campaign development Budget management Media planning and buying,"Manage advertising campaigns for clients, from planning to execution. Develop advertising strategies and creative concepts. Monitor campaign performance and provide insights.",The Boeing Company,"{""Sector"":""Aerospace/Defense"",""Industry"":""Aerospace and Defense"",""City"":""Chicago"",""State"":""IL"",""Zip"":""60606"",""Website"":""https://www.boeing.com/"",""Ticker"":""BA"",""CEO"":""David L. Calhoun""}",account executive advertising account executive advertising account executive work advertising agency managing client account overseeing creation execution advertising campaign advertising marketing knowledge client relationship management advertising campaign development budget management medium planning buying manage advertising campaign client planning execution develop advertising strategy creative concept monitor campaign performance provide insight b com
2385583668330296,0 to 9 Years,MCA,$63K-$121K,Seoul,North Korea,40.3399,127.5101,Part-Time,71586,2023-05-28,Male,Heidi Davis,850-521-1761x192,Marketing Director,Marketing Communications Director,The Muse,"Marketing Communications Directors manage marketing communication efforts. They oversee messaging, branding, and promotional activities to effectively reach target audiences.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Marketing communication Public relations Content strategy Crisis management Media relations,"Lead marketing communications efforts, including public relations and content marketing. Create marketing collateral and press releases. Manage media relations and crisis communications.",Spirax-Sarco Engineering,"{""Sector"":""Engineering"",""Industry"":""Engineering/Industrial Equipment"",""City"":""Cheltenham"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.spiraxsarcoengineering.com"",""Ticker"":""SPX.L"",""CEO"":""Nicholas Anderson""}",marketing director marketing communication director marketing communication director manage marketing communication effort oversee messaging branding promotional activity effectively reach target audience marketing communication public relation content strategy crisis management medium relation lead marketing communication effort including public relation content marketing create marketing collateral press release manage medium relation crisis communication mca
2900717232368790,1 to 10 Years,B.Tech,$62K-$88K,Rabat,Morocco,31.7917,-7.0926,Contract,94565,2022-10-05,Female,Deborah Sawyer,+1-860-732-0664x4130,Software Architect,Cloud Architect,Monster,"A Cloud Architect designs and manages cloud-based solutions, optimizing scalability, security, and performance while aligning them with the companys technology strategy.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Cloud computing platforms (AWS, Azure, etc.) Cloud security Containerization (Docker, Kubernetes)","Design and implement cloud-based solutions, optimizing for performance and cost-efficiency. Develop cloud migration strategies. Architect and manage cloud infrastructure.",Becton Dickinson,"{""Sector"":""Medical Technology"",""Industry"":""Medical Products and Equipment"",""City"":""Franklin Lakes"",""State"":""New Jersey"",""Zip"":""7417"",""Website"":""www.bd.com"",""Ticker"":""BDX"",""CEO"":""Tom Polen""}",software architect cloud architect cloud architect design manages cloud based solution optimizing scalability security performance aligning company technology strategy cloud computing platform aws azure etc cloud security containerization docker kubernetes design implement cloud based solution optimizing performance cost efficiency develop cloud migration strategy architect manage cloud infrastructure b tech
1674844912620694,5 to 15 Years,M.Com,$60K-$122K,Philipsburg,Sint Maarten (Dutch part),18.0425,-63.0548,Temporary,58162,2023-08-31,Male,Donna Williams,3785318765,Veterinarian,Exotic Animal Veterinarian,Indeed,"Provide medical care and treatment to exotic animals, diagnose illnesses, perform surgeries, and educate owners on animal care.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Exotic animal medicine Exotic animal diagnostics Specialized surgical skills Avian medicine Reptile care Amphibian care Exotic animal anesthesia Compassion and empathy Client communication Problem-solving Attention to detail,"Focus on the health and medical needs of exotic and non-traditional pets, including reptiles, birds, and exotic mammals. Provide specialized care and treatment for unique species. Educate exotic pet owners on proper care.",Bajaj Auto,"{""Sector"":""Automotive"",""Industry"":""Automotive"",""City"":""Pune"",""State"":""Maharashtra"",""Zip"":""411035"",""Website"":""https://www.bajajauto.com/"",""Ticker"":""BAJAJ-AUTO"",""CEO"":""Rakesh Sharma""}",veterinarian exotic animal veterinarian provide medical care treatment exotic animal diagnose illness perform surgery educate owner animal care exotic animal medicine exotic animal diagnostics specialized surgical skill avian medicine reptile care amphibian care exotic animal anesthesia compassion empathy client communication problem solving attention detail focus health medical need exotic non traditional pet including reptile bird exotic mammal provide specialized care treatment unique specie educate exotic pet owner proper care com
1575302286345863,1 to 11 Years,MCA,$61K-$107K,Budapest,Hungary,47.1625,19.5033,Temporary,39114,2022-02-12,Male,Monique Fleming,(979)409-4917x5909,Brand Manager,Product Brand Manager,The Muse,A Product Brand Manager focuses on promoting and managing the brand identity of specific products or product lines within a companys portfolio.,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Product branding and marketing Product lifecycle management Cross-functional team collaboration Product launch planning Market segmentation and targeting,Manage the branding of specific products or product lines. Create product launch plans and marketing campaigns. Ensure consistent product messaging and brand representation.,Truist Financial,"{""Sector"":""Financial Services"",""Industry"":""Commercial Banks"",""City"":""Charlotte"",""State"":""North Carolina"",""Zip"":""28202"",""Website"":""www.truist.com"",""Ticker"":""TFC"",""CEO"":""William H. Rogers Jr.""}",brand manager product brand manager product brand manager focus promoting managing brand identity specific product product line within company portfolio product branding marketing product lifecycle management cross functional team collaboration product launch planning market segmentation targeting manage branding specific product product line create product launch plan marketing campaign ensure consistent product messaging brand representation mca
241744284165745,1 to 9 Years,B.Tech,$64K-$105K,Brazzaville,Republic Of Congo,-0.228,15.8277,Temporary,47116,2023-07-08,Male,Peter Thompson,830-621-5339x5505,Sales Representative,Outside Sales Representative,Snagajob,"Outside Sales Representatives meet with potential customers in person to sell products or services. They build relationships, identify sales opportunities, and provide product information and solutions to meet the needs of clients and achieve sales goals.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Sales prospecting and networking Face-to-face sales meetings Territory management Consultative selling Relationship building Sales tracking and reporting,"Meet potential clients in person, attend industry events, and build and maintain relationships to drive sales. Conduct product demonstrations and presentations. Negotiate contracts and pricing.",Macquarie Group,"{""Sector"":""Financial Services"",""Industry"":""Financial Services"",""City"":""Sydney"",""State"":""NSW"",""Zip"":""2000"",""Website"":""https://www.macquarie.com/"",""Ticker"":""MQG"",""CEO"":""Shemara Wikramanayake""}",sale representative outside sale representative outside sale representative meet potential customer person sell product service build relationship identify sale opportunity provide product information solution meet need client achieve sale goal sale prospecting networking face face sale meeting territory management consultative selling relationship building sale tracking reporting meet potential client person attend industry event build maintain relationship drive sale conduct product demonstration presentation negotiate contract pricing b tech
